Human,V_title,Frame,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,Head & Neck_x_PCM,Head & Neck_y_PCM,Trunk_x_PCM,Trunk_y_PCM,R Upper Arm_x_PCM,R Upper Arm_y_PCM,L Upper Arm_x_PCM,L Upper Arm_y_PCM,R Forearm_x_PCM,R Forearm_y_PCM,L Forearm_x_PCM,L Forearm_y_PCM,R Hand_x_PCM,R Hand_y_PCM,L Hand_x_PCM,L Hand_y_PCM,R Thigh_x_PCM,R Thigh_y_PCM,L Thigh_x_PCM,L Thigh_y_PCM,R Shank_x_PCM,R Shank_y_PCM,L Shank_x_PCM,L Shank_y_PCM,R Foot_x_PCM,R Foot_y_PCM,L Foot_x_PCM,L Foot_y_PCM,TCM_x,TCM_y,Head & Neck_L,Trunk_L,R Upper Arm_L,L Upper Arm_L,R Forearm_L,L Forearm_L,R Hand_L,L Hand_L,R Thigh_L,L Thigh_L,R Shank_L,L Shank_L,R Foot_L,L Foot_L,Head & Neck_R,Trunk_R,R Upper Arm_R,L Upper Arm_R,R Forearm_R,L Forearm_R,R Hand_R,L Hand_R,R Thigh_R,L Thigh_R,R Shank_R,L Shank_R,R Foot_R,L Foot_R,D1,D2,D3
000,,71,0.109375,0.42045454545454547,0.10625,0.4318181818181818,0.103125,0.4318181818181818,0.1,0.45454545454545453,0.103125,0.4715909090909091,0.1125,0.4318181818181818,0.121875,0.4431818181818182,0.11875,0.4602272727272727,0.103125,0.48863636363636365,0.10625,0.5170454545454546,0.10625,0.5511363636363636,0.1125,0.48295454545454547,0.1125,0.5227272727272727,0.109375,0.5625,0.10625,0.4147727272727273,nan,nan,0.10625,0.4147727272727273,0.10625,0.4318181818181818,0.159375,0.6832357954545454,0.10132125,0.44493636363636363,0.11791125,0.4383772727272727,0.101429375,0.46234204545454544,0.120445625,0.4509784090909091,0.103125,0.4715909090909091,0.11875,0.4602272727272727,0.1044046875,0.5002698863636363,0.1125,0.4992414772727273,0.10625,0.5320284090909091,0.1111265625,0.5402073863636363,0.10625,0.5511363636363636,0.109375,0.5625,0,0,0.13060730965625,0.5745355775568182,0.13286696180386293,0.1367489448034261,0.11592558180310374,0.1239743268357046,0.10654990431529228,0.11492164437253971,0.07875258914006732,0.07744079158026512,0.04899120231918813,0.03947054877198177,0.033775756775913136,0.024406271744473226,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.303860863520505,58.418012128304156,0.023467854086772225
000,,83,0.146875,0.42045454545454547,0.140625,0.4431818181818182,0.134375,0.4431818181818182,0.134375,0.4715909090909091,0.1375,0.48863636363636365,0.15,0.4431818181818182,0.15625,0.4659090909090909,0.15625,0.48863636363636365,0.140625,0.5170454545454546,0.14375,0.5738636363636364,0.14375,0.6079545454545454,0.15,0.5113636363636364,0.15,0.5681818181818182,0.146875,0.6136363636363636,0.14375,0.4147727272727273,nan,nan,0.1375,0.42045454545454547,0.140625,0.4431818181818182,0.21206875,0.7113011363636363,0.134375,0.4595795454545455,0.1536075,0.4563,0.135804375,0.4793875,0.15625,0.4763045454545454,0.1375,0.48863636363636365,0.15625,0.48863636363636365,0.1419046875,0.5403125,0.15,0.5346306818181819,0.14375,0.5888465909090909,0.1486265625,0.5881590909090909,0.14375,0.6079545454545454,0.146875,0.6136363636363636,0,0,0.17422710678125003,0.6060642985227273,0.15180900268544795,0.15117709249690556,0.1323756684647957,0.13099912169377315,0.12303739376383666,0.1187960279634825,0.07326689427815435,0.07543019487235864,0.0350043353489877,0.031240747865306687,0.0305356688352976,0.02838087235195657,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.924992981422934,44.685910534939964,0.014780580190741282
000,,87,0.15625,0.4147727272727273,0.15,0.4375,0.146875,0.4375,0.14375,0.4602272727272727,nan,nan,0.15625,0.4375,0.1625,0.45454545454545453,nan,nan,0.146875,0.5056818181818182,0.153125,0.5625,nan,nan,0.15625,0.5056818181818182,0.15625,0.5625,nan,nan,0.153125,0.4147727272727273,nan,nan,0.15,0.4090909090909091,0.15,0.4375,0.225,0.7003295454545455,0.14507124999999998,0.4506181818181818,0.1598575,0.44733863636363635,nan,nan,nan,nan,nan,nan,nan,nan,0.149434375,0.5289488636363636,0.15625,0.5289488636363636,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,nan
000,,89,0.1625,0.42045454545454547,0.15625,0.4318181818181818,0.146875,0.4375,0.14375,0.4659090909090909,0.146875,0.4943181818181818,0.165625,0.4318181818181818,0.16875,0.4602272727272727,0.16875,0.4772727272727273,0.15,0.5,0.1625,0.5625,0.1625,0.6079545454545454,0.159375,0.5,0.165625,0.5568181818181818,0.1625,0.6079545454545454,0.159375,0.4147727272727273,0.1625,0.4147727272727273,0.153125,0.4147727272727273,0.15625,0.4318181818181818,0.2296875,0.6950397727272728,0.14507124999999998,0.45389772727272726,0.16742875000000002,0.4482159090909091,0.145179375,0.47890340909090906,0.16875,0.4680238636363636,0.146875,0.4943181818181818,0.16875,0.4772727272727273,0.15511875,0.52559375,0.161934375,0.5232670454545454,0.1625,0.5824772727272727,0.1642515625,0.5792926136363636,0.1625,0.6079545454545454,0.1625,0.6079545454545454,0,0,0.18964122103125003,0.5932279522159092,0.1462853167629757,0.14670339641808233,0.12266603814115216,0.12693504997915758,0.10775941880608338,0.11782214268888702,0.07593540883860438,0.07524757665115624,0.02919285851941461,0.028962534793419717,0.030879093695952525,0.030879093695952525,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,50.1670708716311,nan
000,,91,0.1625,0.42045454545454547,0.159375,0.4375,0.146875,0.4375,0.146875,0.4715909090909091,0.146875,0.4943181818181818,0.16875,0.4375,0.175,0.4602272727272727,0.175,0.4715909090909091,0.15,0.5056818181818182,0.1625,0.5625,0.159375,0.6136363636363636,0.1625,0.5,0.171875,0.5568181818181818,0.171875,0.6079545454545454,0.159375,0.4147727272727273,0.1625,0.4147727272727273,0.153125,0.4147727272727273,0.159375,0.4375,0.23125,0.6991051136363636,0.146875,0.45717727272727277,0.1723575,0.4506181818181818,0.146875,0.48198636363636366,0.175,0.465425,0.146875,0.4943181818181818,0.175,0.4715909090909091,0.15511875,0.5289488636363636,0.1663390625,0.5232670454545454,0.1611265625,0.5849744318181819,0.171875,0.5792926136363636,0.159375,0.6136363636363636,0.171875,0.6079545454545454,0,0,0.19186640715625006,0.59617728,0.1461000641331745,0.14686064320278386,0.12273464098560954,0.13183563408865911,0.11135305384367664,0.12572286787477438,0.0766162533228802,0.07724990373244608,0.03271760774988374,0.026167696083115154,0.03688510729840375,0.023202593425602106,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.2519124003698305,49.637086649493924,0.030448605503048207
000,,93,0.165625,0.42045454545454547,0.165625,0.4431818181818182,0.153125,0.4431818181818182,0.153125,0.4772727272727273,0.153125,0.4943181818181818,0.175,0.4375,0.18125,0.4602272727272727,0.18125,0.4772727272727273,0.159375,0.5113636363636364,0.165625,0.5625,0.165625,0.6136363636363636,0.171875,0.5056818181818182,0.175,0.5625,0.18125,0.6136363636363636,0.1625,0.4147727272727273,0.165625,0.4147727272727273,0.159375,0.42045454545454547,0.165625,0.4431818181818182,0.2426453125,0.7060113636363636,0.153125,0.46285909090909094,0.1786075,0.4506181818181818,0.153125,0.4850693181818182,0.18125,0.4680238636363636,0.153125,0.4943181818181818,0.18125,0.4772727272727273,0.161934375,0.5323039772727273,0.1731546875,0.5289488636363636,0.165625,0.5849744318181819,0.177746875,0.5849744318181819,0.165625,0.6136363636363636,0.18125,0.6136363636363636,0,0,0.200463342,0.6014572294318181,0.14645942313580929,0.15241422543357888,0.12564658574130386,0.1348095531418769,0.1171310981202942,0.12566201927117912,0.07916219793731029,0.07748048606538169,0.03854079255128333,0.028066358690328558,0.03690584483901289,0.022748270720678847,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.101064558295137,39.295234010251754,0.034838341999999994
000,,95,0.165625,0.4318181818181818,0.171875,0.4375,0.159375,0.4375,0.159375,0.4659090909090909,nan,nan,0.178125,0.4318181818181818,0.1875,0.45454545454545453,0.184375,0.4659090909090909,0.165625,0.5,0.175,0.5511363636363636,0.178125,0.6022727272727273,0.178125,0.4943181818181818,0.18125,0.5454545454545454,0.18125,0.6079545454545454,0.165625,0.42613636363636365,0.16875,0.42613636363636365,0.1625,0.4147727272727273,0.171875,0.4375,0.25113125,0.6938153409090909,0.159375,0.45389772727272726,0.18353625,0.44493636363636363,nan,nan,0.18607062500000002,0.4597431818181818,nan,nan,0.184375,0.4659090909090909,0.16946406249999998,0.5209403409090909,0.1794046875,0.5152585227272727,0.1763734375,0.5736107954545455,0.18125,0.5729232954545455,0.178125,0.6022727272727273,0.18125,0.6079545454545454,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,nan
000,,97,0.175,0.4147727272727273,0.171875,0.4318181818181818,0.1625,0.4375,0.165625,0.4715909090909091,0.175,0.4715909090909091,0.184375,0.4318181818181818,0.190625,0.44886363636363635,0.190625,0.4602272727272727,0.16875,0.5,0.178125,0.5568181818181818,0.175,0.6079545454545454,0.178125,0.4943181818181818,0.184375,0.5511363636363636,0.18125,0.6079545454545454,0.171875,0.4090909090909091,0.175,0.4090909090909091,0.16875,0.4090909090909091,0.171875,0.4318181818181818,0.256034375,0.6938153409090909,0.16430375,0.45717727272727277,0.1879825,0.4416568181818182,0.169913125,0.4715909090909091,0.190625,0.4540613636363636,0.175,0.4715909090909091,0.190625,0.4602272727272727,0.1725890625,0.5232670454545454,0.180684375,0.5175852272727273,0.1767515625,0.5792926136363636,0.1830015625,0.5761079545454545,0.175,0.6079545454545454,0.18125,0.6079545454545454,0,0,0.2113001059375,0.590609871534091,0.14146701345453466,0.15076711461595846,0.1260095060389196,0.1381048696267534,0.12443155191560237,0.1320116740184237,0.07767625833161594,0.07918283684193254,0.036354947118328984,0.031798005551125025,0.04023102539683295,0.034696492333690834,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.454096606065894,68.59284280602449,0.03630010593750002
000,,99,0.175,0.4147727272727273,0.178125,0.4318181818181818,0.16875,0.4375,0.16875,0.4659090909090909,0.16875,0.48295454545454547,0.184375,0.4318181818181818,0.19375,0.45454545454545453,0.190625,0.4715909090909091,0.175,0.5056818181818182,0.18125,0.5681818181818182,0.18125,0.6136363636363636,0.184375,0.5,0.1875,0.5681818181818182,0.18125,0.6136363636363636,0.175,0.4090909090909091,0.178125,0.4090909090909091,0.171875,0.4090909090909091,0.178125,0.4318181818181818,0.26363125000000004,0.6974886363636364,0.16875,0.45389772727272726,0.18978625000000002,0.44493636363636363,0.16875,0.4737056818181818,0.192320625,0.46234204545454544,0.16875,0.48295454545454547,0.190625,0.4715909090909091,0.177559375,0.5312755681818182,0.1856546875,0.5279204545454546,0.18125,0.5881590909090909,0.184753125,0.5881590909090909,0.18125,0.6136363636363636,0.18125,0.6136363636363636,0,0,0.21693917681250005,0.5961722179545454,0.1502139389691821,0.15365404344121666,0.13160641791001554,0.1360756707303863,0.12304648767105725,0.12733003738119403,0.07591010435057906,0.07508010708566183,0.03657769192555056,0.033168541365630376,0.03973303066655828,0.03973303066655828,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,63.740120326682586,nan
000,,101,0.184375,0.42045454545454547,0.184375,0.4375,0.175,0.4375,0.175,0.4659090909090909,0.175,0.48295454545454547,0.19375,0.4375,0.2,0.4602272727272727,0.2,0.48295454545454547,0.18125,0.5056818181818182,0.184375,0.5568181818181818,0.18125,0.6079545454545454,0.190625,0.5,0.196875,0.5511363636363636,0.190625,0.6022727272727273,0.184375,0.4090909090909091,0.184375,0.4147727272727273,0.18125,0.4090909090909091,0.184375,0.4375,0.2738953125,0.6991051136363636,0.175,0.45389772727272726,0.19735750000000002,0.4506181818181818,0.175,0.4737056818181818,0.2,0.47062272727272725,0.175,0.48295454545454547,0.2,0.48295454545454547,0.1825296875,0.5266221590909091,0.193184375,0.5209403409090909,0.1830015625,0.5792926136363636,0.19412812499999998,0.5736107954545455,0.18125,0.6079545454545454,0.190625,0.6022727272727273,0,0,0.22490943028125004,0.5947318104545455,0.14941616450927342,0.1467237091303331,0.13091323479199732,0.1265841389952467,0.12241367653117517,0.11451915423987677,0.08021824734485916,0.0803222267512307,0.044661372351969805,0.037330765187010784,0.04561783174772292,0.035103953996218615,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.444733542525768,54.97988614249542,0.037961214536297694
