Human,V_title,Frame,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,Head & Neck_x_PCM,Head & Neck_y_PCM,Trunk_x_PCM,Trunk_y_PCM,R Upper Arm_x_PCM,R Upper Arm_y_PCM,L Upper Arm_x_PCM,L Upper Arm_y_PCM,R Forearm_x_PCM,R Forearm_y_PCM,L Forearm_x_PCM,L Forearm_y_PCM,R Hand_x_PCM,R Hand_y_PCM,L Hand_x_PCM,L Hand_y_PCM,R Thigh_x_PCM,R Thigh_y_PCM,L Thigh_x_PCM,L Thigh_y_PCM,R Shank_x_PCM,R Shank_y_PCM,L Shank_x_PCM,L Shank_y_PCM,R Foot_x_PCM,R Foot_y_PCM,L Foot_x_PCM,L Foot_y_PCM,TCM_x,TCM_y,Head & Neck_L,Trunk_L,R Upper Arm_L,L Upper Arm_L,R Forearm_L,L Forearm_L,R Hand_L,L Hand_L,R Thigh_L,L Thigh_L,R Shank_L,L Shank_L,R Foot_L,L Foot_L,Head & Neck_R,Trunk_R,R Upper Arm_R,L Upper Arm_R,R Forearm_R,L Forearm_R,R Hand_R,L Hand_R,R Thigh_R,L Thigh_R,R Shank_R,L Shank_R,R Foot_R,L Foot_R,D1,D2,D3
P1,daria_walk,1,0.888888888888889,0.430555555555556,0.9,0.458333333333333,0.888888888888889,0.458333333333333,0.866666666666667,0.513888888888889,0.877777777777778,0.541666666666667,0.922222222222222,0.458333333333333,0.922222222222222,0.527777777777778,0.888888888888889,0.555555555555556,0.888888888888889,0.583333333333333,0.855555555555556,0.666666666666667,0.855555555555556,0.75,0.911111111111111,0.583333333333333,0.888888888888889,0.666666666666667,0.877777777777778,0.75,0.877777777777778,0.402777777777778,0.888888888888889,0.416666666666667,0.888888888888889,0.402777777777778,0.9,0.458333333333333,1.34760555555556,0.7683125,0.876062222222222,0.4904,0.922222222222222,0.498416666666667,0.871748888888889,0.526594444444444,0.906975555555555,0.540483333333333,0.877777777777778,0.541666666666667,0.888888888888889,0.555555555555556,0.875238888888889,0.617458333333333,0.902011111111111,0.617458333333333,0.855555555555556,0.703291666666667,0.884005555555556,0.703291666666667,0.855555555555556,0.75,0.877777777777778,0.75,0,0,1.08718314833333,0.672812851388889,0.27900984533496,0.240054444635176,0.260368474803973,0.223575217418159,0.247082842351922,0.230369022993037,0.219053627636286,0.19326874045792,0.233624270821259,0.205450948860572,0.244149949102476,0.223178101811587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80392572471937,84.837014277957,0.231627592777778
P1,daria_walk,2,0.877777777777778,0.430555555555556,0.9,0.458333333333333,0.877777777777778,0.458333333333333,0.855555555555556,0.527777777777778,0.866666666666667,0.541666666666667,0.922222222222222,0.444444444444444,0.911111111111111,0.527777777777778,0.888888888888889,0.555555555555556,0.877777777777778,0.597222222222222,0.855555555555556,0.680555555555556,0.844444444444444,0.763888888888889,0.911111111111111,0.597222222222222,0.888888888888889,0.680555555555556,0.877777777777778,0.75,0.877777777777778,0.402777777777778,0.877777777777778,0.402777777777778,nan,nan,0.9,0.458333333333333,1.33649444444444,0.773340277777778,0.864951111111111,0.498416666666667,0.915808888888889,0.492544444444444,0.860637777777778,0.534130555555556,0.900946666666667,0.540483333333333,0.866666666666667,0.541666666666667,0.888888888888889,0.555555555555556,0.868677777777778,0.631347222222222,0.902011111111111,0.631347222222222,0.850672222222222,0.717180555555556,0.884005555555556,0.711076388888889,0.844444444444444,0.763888888888889,0.877777777777778,0.75,0,0,1.08024117733333,0.680240201527778,0.281797108649749,0.249534916815588,0.263768234900424,0.227329064931695,0.254591233490884,0.228389928048818,0.217139575980237,0.184814717841819,0.232522031013203,0.198643624880036,0.250194328749296,0.214144478430982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520444491595875,82.9548178927534,0.220023423486042
P1,daria_walk,3,0.866666666666667,0.430555555555556,0.888888888888889,0.458333333333333,0.866666666666667,0.458333333333333,0.844444444444444,0.527777777777778,0.855555555555556,0.541666666666667,0.911111111111111,0.458333333333333,0.911111111111111,0.527777777777778,0.866666666666667,0.555555555555556,0.877777777777778,0.583333333333333,0.844444444444444,0.666666666666667,0.844444444444444,0.75,0.9,0.583333333333333,0.877777777777778,0.666666666666667,0.866666666666667,0.75,0.866666666666667,0.402777777777778,0.877777777777778,0.416666666666667,nan,nan,0.888888888888889,0.458333333333333,1.32461666666667,0.7683125,0.85384,0.498416666666667,0.911111111111111,0.498416666666667,0.849526666666667,0.534130555555556,0.890782222222222,0.540483333333333,0.855555555555556,0.541666666666667,0.866666666666667,0.555555555555556,0.864127777777778,0.617458333333333,0.8909,0.617458333333333,0.844444444444444,0.703291666666667,0.872894444444444,0.703291666666667,0.844444444444444,0.75,0.866666666666667,0.75,0,0,1.07021095633333,0.673152188055556,0.278116689861734,0.236316023969561,0.260822870946254,0.223149491682195,0.251724816849623,0.235072852178315,0.213476185878849,0.187761083600928,0.227769414236033,0.199605095212892,0.238487115146971,0.217568067639892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88607947052446,85.4080443576712,0.225766511888889
P1,daria_walk,5,0.833333333333333,0.430555555555556,0.855555555555556,0.458333333333333,0.844444444444444,0.458333333333333,0.822222222222222,0.513888888888889,0.833333333333333,0.527777777777778,0.877777777777778,0.458333333333333,0.866666666666667,0.527777777777778,0.844444444444444,0.555555555555556,0.844444444444444,0.583333333333333,0.822222222222222,0.680555555555556,0.833333333333333,0.763888888888889,0.866666666666667,0.583333333333333,0.855555555555556,0.680555555555556,0.855555555555556,0.75,0.844444444444444,0.416666666666667,0.844444444444444,0.416666666666667,nan,nan,0.855555555555556,0.458333333333333,1.28093888888889,0.7683125,0.831617777777778,0.4904,0.871364444444444,0.498416666666667,0.827304444444444,0.520241666666667,0.856502222222222,0.540483333333333,0.833333333333333,0.527777777777778,0.844444444444444,0.555555555555556,0.835344444444444,0.623145833333333,0.862116666666667,0.623145833333333,0.827105555555555,0.717180555555556,0.855555555555556,0.711076388888889,0.833333333333333,0.763888888888889,0.855555555555556,0.75,0,0,1.03609202455556,0.675364659305556,0.275720225568165,0.241755595071127,0.260106509826068,0.224600688329645,0.250784717367791,0.226015522263014,0.207428051879162,0.181643141732586,0.21312886572278,0.184034627906873,0.221241103978151,0.195355703063831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12540529920124,83.9284034836913,0.178225429780407
P1,daria_walk,6,0.833333333333333,0.416666666666667,0.844444444444444,0.444444444444444,0.833333333333333,0.458333333333333,0.833333333333333,0.513888888888889,0.833333333333333,0.527777777777778,0.866666666666667,0.458333333333333,0.877777777777778,0.527777777777778,0.844444444444444,0.555555555555556,0.844444444444444,0.583333333333333,0.833333333333333,0.680555555555556,0.844444444444444,0.75,0.866666666666667,0.583333333333333,0.855555555555556,0.680555555555556,0.855555555555556,0.75,nan,nan,0.844444444444444,0.402777777777778,nan,nan,0.844444444444444,0.444444444444444,1.27145555555556,0.7683125,0.833333333333333,0.4904,0.87308,0.498416666666667,0.833333333333333,0.520241666666667,0.862531111111111,0.540483333333333,0.833333333333333,0.527777777777778,0.844444444444444,0.555555555555556,0.839894444444444,0.623145833333333,0.862116666666667,0.623145833333333,0.838216666666667,0.711076388888889,0.855555555555556,0.711076388888889,0.844444444444444,0.75,0.855555555555556,0.75,0,0,1.03276538922222,0.673946182222222,0.271039380763058,0.237297354309357,0.251790037567488,0.216314681604253,0.247261698153805,0.222443518054631,0.199448932779058,0.17804960532693,0.198060237541784,0.18105793933235,0.203098403343232,0.192840629398327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23631686936952,82.8452820685225,0.188320944777778
P1,daria_walk,7,0.822222222222222,0.416666666666667,0.844444444444444,0.458333333333333,0.833333333333333,0.458333333333333,0.822222222222222,0.513888888888889,0.822222222222222,0.527777777777778,0.866666666666667,0.444444444444444,0.866666666666667,0.527777777777778,0.844444444444444,0.555555555555556,0.833333333333333,0.583333333333333,0.833333333333333,0.680555555555556,0.844444444444444,0.763888888888889,0.855555555555556,0.583333333333333,0.855555555555556,0.694444444444444,0.855555555555556,0.763888888888889,0.833333333333333,0.402777777777778,0.833333333333333,0.402777777777778,nan,nan,0.844444444444444,0.458333333333333,1.26427222222222,0.764361111111111,0.82692,0.4904,0.866666666666667,0.492544444444444,0.822222222222222,0.520241666666667,0.856502222222222,0.540483333333333,0.822222222222222,0.527777777777778,0.844444444444444,0.555555555555556,0.833333333333333,0.623145833333333,0.855555555555556,0.628833333333333,0.838216666666667,0.717180555555556,0.855555555555556,0.724965277777778,0.844444444444444,0.763888888888889,0.855555555555556,0.763888888888889,0,0,1.02709235744444,0.675085265138889,0.272355686271258,0.243017599118518,0.256804034808253,0.217298583246471,0.252331662972794,0.218283328718277,0.200599760719633,0.177662926909397,0.193509793142482,0.17864179259939,0.20309195876348,0.193160446244565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44127112262304,81.275583396587,0.182647913
P1,daria_walk,10,0.788888888888889,0.402777777777778,0.822222222222222,0.444444444444444,0.8,0.444444444444444,0.788888888888889,0.513888888888889,0.788888888888889,0.527777777777778,0.833333333333333,0.444444444444444,0.833333333333333,0.527777777777778,0.811111111111111,0.555555555555556,0.811111111111111,0.569444444444444,0.8,0.666666666666667,0.822222222222222,0.763888888888889,0.822222222222222,0.583333333333333,0.811111111111111,0.666666666666667,0.833333333333333,0.763888888888889,nan,nan,0.8,0.402777777777778,nan,nan,0.822222222222222,0.444444444444444,1.21906111111111,0.750472222222222,0.793586666666667,0.484527777777778,0.833333333333333,0.492544444444444,0.788888888888889,0.520241666666667,0.823168888888889,0.540483333333333,0.788888888888889,0.527777777777778,0.811111111111111,0.555555555555556,0.806561111111111,0.609256944444444,0.817672222222222,0.617458333333333,0.809766666666667,0.709395833333333,0.820877777777778,0.709395833333333,0.822222222222222,0.763888888888889,0.833333333333333,0.763888888888889,0,0,0.990110504666667,0.663337525833333,0.26569633964724,0.231839078029553,0.246914081345852,0.20727434885514,0.242624368003516,0.208944337109711,0.191350696779428,0.178437276253708,0.186132392651937,0.175388379147576,0.195696325960596,0.186251598821625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75652135720142,81.2159935375281,0.167888282444445
P1,daria_walk,11,0.777777777777778,0.416666666666667,0.811111111111111,0.444444444444444,0.8,0.444444444444444,0.788888888888889,0.513888888888889,0.777777777777778,0.541666666666667,0.822222222222222,0.458333333333333,0.822222222222222,0.527777777777778,0.8,0.569444444444444,0.811111111111111,0.583333333333333,0.788888888888889,0.680555555555556,0.822222222222222,0.777777777777778,0.822222222222222,0.583333333333333,0.8,0.680555555555556,0.822222222222222,0.777777777777778,nan,nan,0.788888888888889,0.402777777777778,nan,nan,0.811111111111111,0.444444444444444,1.2159,0.760409722222222,0.793586666666667,0.484527777777778,0.822222222222222,0.498416666666667,0.783806666666667,0.526594444444444,0.812057777777778,0.546836111111111,0.777777777777778,0.541666666666667,0.8,0.569444444444444,0.802011111111111,0.623145833333333,0.813122222222222,0.623145833333333,0.803538888888889,0.723284722222222,0.809766666666667,0.723284722222222,0.822222222222222,0.777777777777778,0.822222222222222,0.777777777777778,0,0,0.985075019888889,0.672546125,0.26836297865379,0.238415817359756,0.248617865540223,0.213864381465637,0.245156234268067,0.211855421267081,0.1896121924185,0.178908226312111,0.188493427223678,0.182503216293759,0.193893616331748,0.193893616331748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5712846401704,nan
P1,daria_walk,12,0.777777777777778,0.416666666666667,0.8,0.444444444444444,0.777777777777778,0.458333333333333,0.777777777777778,0.513888888888889,0.755555555555556,0.555555555555556,0.822222222222222,0.444444444444444,0.822222222222222,0.527777777777778,0.8,0.555555555555556,0.788888888888889,0.583333333333333,0.777777777777778,0.666666666666667,0.788888888888889,0.777777777777778,0.811111111111111,0.583333333333333,0.8,0.666666666666667,0.811111111111111,0.763888888888889,0.777777777777778,0.402777777777778,0.788888888888889,0.402777777777778,nan,nan,0.8,0.444444444444444,1.19128333333333,0.764361111111111,0.777777777777778,0.4904,0.822222222222222,0.492544444444444,0.767613333333333,0.532947222222222,0.812057777777778,0.540483333333333,0.755555555555556,0.555555555555556,0.8,0.555555555555556,0.784338888888889,0.617458333333333,0.806561111111111,0.617458333333333,0.782661111111111,0.7155,0.804883333333333,0.709395833333333,0.788888888888889,0.777777777777778,0.811111111111111,0.763888888888889,0,0,0.967623412,0.671523953472222,0.262387597562548,0.230597421149105,0.24332599945789,0.203401845314508,0.241705285528265,0.203829040045525,0.191092406162752,0.169894543904816,0.190118240624947,0.167088636623342,0.207932452809349,0.181734371058584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183808835100775,80.242861226649,0.161690256792386
P1,daria_walk,13,0.766666666666667,0.416666666666667,0.788888888888889,0.444444444444444,0.777777777777778,0.458333333333333,0.766666666666667,0.513888888888889,0.755555555555556,0.541666666666667,0.8,0.458333333333333,0.8,0.527777777777778,0.777777777777778,0.555555555555556,0.777777777777778,0.583333333333333,0.766666666666667,0.680555555555556,0.766666666666667,0.763888888888889,0.8,0.583333333333333,0.777777777777778,0.680555555555556,0.777777777777778,0.763888888888889,0.766666666666667,0.402777777777778,0.777777777777778,0.402777777777778,nan,nan,0.788888888888889,0.444444444444444,1.17777777777778,0.7683125,0.771364444444445,0.4904,0.8,0.498416666666667,0.761584444444445,0.526594444444444,0.789835555555556,0.540483333333333,0.755555555555556,0.541666666666667,0.777777777777778,0.555555555555556,0.773227777777778,0.623145833333333,0.7909,0.623145833333333,0.766666666666667,0.717180555555556,0.777777777777778,0.717180555555556,0.766666666666667,0.763888888888889,0.777777777777778,0.763888888888889,0,0,0.953195251555556,0.675042995833334,0.259143740663336,0.233806854591694,0.242387445655156,0.21164284313278,0.238433836979879,0.212246409841752,0.187300846483689,0.170390915699847,0.191228886207067,0.180407494428367,0.206607128854477,0.196633880141283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39237615053005,82.6607676789328,0.186528584888889
